2025-01-21 00:13:00.003 | INFO     | schedule: Starting scheduled execution of weather
2025-01-21 00:13:00.005 | ERROR    | schedule: Failed scheduled execution of weather: Main script not found at /opt/scripts-store/weather-python/weather/main.py
2025-01-21 00:14:00.033 | INFO     | schedule: Starting scheduled execution of weather
2025-01-21 00:14:00.035 | ERROR    | schedule: Failed scheduled execution of weather: Main script not found at /opt/scripts-store/weather-python/weather/main.py
2025-01-21 00:15:00.002 | INFO     | schedule: Starting scheduled execution of weather
2025-01-21 00:15:00.004 | ERROR    | schedule: Failed scheduled execution of weather: Main script not found at /opt/scripts-store/weather-python/weather/main.py
2025-01-21 00:16:00.003 | INFO     | schedule: Starting scheduled execution of weather
2025-01-21 00:16:00.004 | ERROR    | schedule: Failed scheduled execution of weather: Main script not found at /opt/scripts-store/weather-python/weather/main.py
2025-01-21 00:17:00.002 | INFO     | schedule: Starting scheduled execution of weather
2025-01-21 00:17:00.003 | ERROR    | schedule: Failed scheduled execution of weather: Main script not found at /opt/scripts-store/weather-python/weather/main.py
2025-01-21 00:18:00.013 | INFO     | schedule: Starting scheduled execution of weather
2025-01-21 00:18:00.015 | ERROR    | schedule: Failed scheduled execution of weather: Main script not found at /opt/scripts-store/weather-python/weather/main.py
2025-01-21 00:19:00.010 | INFO     | schedule: Starting scheduled execution of weather
2025-01-21 00:19:00.011 | ERROR    | schedule: Failed scheduled execution of weather: Main script not found at /opt/scripts-store/weather-python/weather/main.py
2025-01-21 00:20:00.014 | INFO     | schedule: Starting scheduled execution of weather
2025-01-21 00:20:00.021 | ERROR    | schedule: Failed scheduled execution of weather: Main script not found at /opt/scripts-store/weather-python/weather/main.py
2025-01-21 00:21:00.062 | INFO     | schedule: Starting scheduled execution of weather
2025-01-21 00:21:00.068 | ERROR    | schedule: Failed scheduled execution of weather: Main script not found at /opt/scripts-store/weather-python/weather/main.py
2025-01-21 00:22:00.004 | INFO     | schedule: Starting scheduled execution of weather
2025-01-21 00:22:00.007 | ERROR    | schedule: Failed scheduled execution of weather: Main script not found at /opt/scripts-store/weather-python/weather/main.py
2025-01-21 00:23:00.352 | INFO     | schedule: Starting scheduled execution of weather
2025-01-21 00:23:00.405 | ERROR    | schedule: Failed scheduled execution of weather: Main script not found at /opt/scripts-store/weather-python/weather/main.py
2025-01-21 00:24:00.163 | INFO     | schedule: Starting scheduled execution of weather
2025-01-21 00:24:00.184 | ERROR    | schedule: Failed scheduled execution of weather: Main script not found at /opt/scripts-store/weather-python/weather/main.py
2025-01-21 00:25:00.151 | INFO     | schedule: Starting scheduled execution of weather
2025-01-21 00:25:00.177 | ERROR    | schedule: Failed scheduled execution of weather: Main script not found at /opt/scripts-store/weather-python/weather/main.py
2025-01-21 00:26:00.624 | INFO     | schedule: Starting scheduled execution of weather
2025-01-21 00:26:00.784 | ERROR    | schedule: Failed scheduled execution of weather: Main script not found at /opt/scripts-store/weather-python/weather/main.py
2025-01-21 00:27:00.533 | INFO     | schedule: Starting scheduled execution of weather
2025-01-21 00:27:00.589 | ERROR    | schedule: Failed scheduled execution of weather: Main script not found at /opt/scripts-store/weather-python/weather/main.py
